,elv_mean,elv_cv,slope_mean,slope_cv,HAND_mean,HAND_cv,Water_Table_Depth_mean,Water_Table_Depth_cv,soil_moisture_mean,soil_moisture_cv,basin_Area_SqM,river_density_(m/m2),lulc_Cropland_portion,lulc_Forest_portion,lulc_Grassland_portion,lulc_Urban_portion,lulc_Wet_portion,caly_content,sand_content,silt_content,seasonality,Aridity,Snow_fraction,Snow_presence,GIW_MAXPA_Percentage,Riparian_MAXPA_Percentage,MAXPA,long_term_mean_Inundation,long_term_cv_Inundation
05AK001,1166.19174736,0.383860491008,11.8638739833,1.76765154634,40.8291333964,2.29479380147,35.6584542472,1.68615303401,68.2014415032,0.267967187726,69969216967,0.00026165496931763966,0.445183334573,0.155776880444,0.374826263899,0.0184659247126,0.00574759637217,283.537360768,339.571032199,376.891315364,0.5568707611493554,1.411938047136265,0.27903466839847824,39.467720262631566,0.76975692696398212,0.60592040349809773,0.0136803386117,0.7209456684210526,0.26144537831073167
05BH004,1878.27202319,0.242308533328,36.9719048748,0.966774737938,140.42734158,1.22200747033,98.7480294672,0.995609087013,80.1362268114,0.196974002934,7780654502,0.00023250959469551104,0.0411892352074,0.496641149676,0.370100587377,0.0781844765084,0.0138845512318,224.852996575,410.530213091,364.616385357,0.5512116088409758,0.732470763136012,0.43334750419722634,67.45083683263158,0.45970261744283836,0.27675663521864663,0.00731362469314,0.5487771131578947,0.08438090076565966
05BM002,1653.03969283,0.293235326655,26.8261452415,1.16832390328,97.4929814236,1.47611011458,75.1298575945,1.18904862313,79.8830707255,0.190347068363,15422488795,0.00025145440056917751,0.224629136206,0.419688607874,0.282628593844,0.065618091539,0.0074355705365,248.511475603,380.210643784,371.277897052,0.6321697394854524,0.8649084108123333,0.35969324368181477,57.72444450421053,0.4691432921323303,0.21826248990783137,0.00706148347876,0.4498898131578948,0.17095740483057362
05BM004,1475.43050116,0.353909127954,21.0048911193,1.38128570317,75.7343399128,1.72390597642,60.2995800028,1.35359371939,74.3404306237,0.220721304082,20538124845,0.00025255913528078469,0.38312182378,0.315152996032,0.243941466335,0.0500557248332,0.00772798901954,260.52717606,368.588730979,370.883878774,0.6511073134341817,1.0061909701483838,0.3153498723001318,51.86077310578948,0.54023236159846721,0.286648070391059,0.00840417584008,0.5040222999999999,0.21036894323372457
05BM007,887.639993,0.0340131,3.31406340359,0.798715132738,11.2545621582,1.24035382284,15.5215957967,0.325109481406,54.9793384031,0.04191370136,130854068.7,0.0001663748171643468,1.0,0.0,0.0,0.0,0.0,305.529676936,306.74058457,387.729301907,0.7651646395368865,1.5286596913757189,0.220530753418216,39.16940789368421,0.72815198619101384,0.0033493651618817771,0.00729574917094,0.2107167210526316,1.0043829394835915
05BM008,894.460548242,0.0371870776951,3.31119671525,0.762121978102,10.6434777223,1.13459024217,16.1596907989,0.283587514791,56.0229179205,0.0576148392413,1084587833,0.00024823955899947494,0.994265907543,0.0,0.00573409245747,0.0,0.0,291.429252455,326.752403536,381.815785344,0.7559395583535892,1.6579846742049082,0.22290559164040946,36.53547364315789,0.70046073193193259,0.18911712388611585,0.00897345544711,0.45008925,0.38739123157354605
05BM014,1014.584093,0.039286696,3.09597144159,0.665168052627,8.71144590057,1.2420820065,14.4768357746,0.291458537227,57.8480058511,0.0288213342877,704984571,0.00024124457770169423,0.99845794649,0.0,0.000255306872478,0.00128674663729,0.0,297.41006339,339.02675665,363.564068993,0.7424487784341381,1.4985633518691104,0.22251791966222703,34.78948971526315,0.38407675292109728,0.086414160984188026,0.00484785638707,0.20842948157894736,0.5585438161196874
05BN006,833.6295834,0.055892088,2.85547317918,0.655925244207,4.75032886504,1.11797984672,12.7209847427,0.294983681688,53.3102609558,0.0536090262218,1445865796,0.00025916294421219423,0.773800475932,0.0,0.217542372301,0.00131338727558,0.00734376449161,287.252015892,350.639993261,362.107128196,0.6416151647686229,1.8228546844660232,0.23086365739876546,27.03285666263158,1.0572999748171075,1.1864312217411064,0.0226998253953,1.2180130657894739,0.19914375403133722
05BN012,1318.58543135,0.412079768965,16.9083206162,1.57562401074,59.925531509,1.981963388,49.2209932852,1.51687790308,69.6494342064,0.242345369882,26559252687,0.00025267389534327128,0.37312149194,0.243706611268,0.334496341509,0.039200780854,0.00947477442925,268.54608444,360.330272966,371.123198043,0.648842049644956,1.1667146775064385,0.28499847277877594,46.65781094368421,0.69448894683605789,0.49352884203548708,0.0119511290658,0.7180242289473684,0.17591082371420555
05CC001,938.290059778,0.0383890418506,4.72208100808,0.805192289743,12.5889945193,1.116371311,7.80669182375,0.716055045214,89.9771754934,0.0907287072002,1742938072,0.00023030896180580051,0.638990043996,0.191808501849,0.118633424907,0.00059643071076,0.0499715985376,284.498356897,341.125730472,374.376450183,0.7927918382213659,1.1379198794590957,0.2285162223072117,50.24396315315789,0.42808438229636264,0.21072292784555516,0.00641385428737,0.42298584473684214,0.12322211494507386
05CC002,1310.1081636,0.332165833554,12.8098848011,1.48348789374,40.7032524244,1.96665966712,34.9693643809,1.77538906811,90.0973254674,0.149708515795,11445547255,0.00026174985438106734,0.386220684841,0.432150372414,0.158401310201,0.0172548891329,0.00597274341163,276.320657163,373.828948826,349.850653583,0.7952696917024773,1.0009415180124763,0.2696777242712024,54.03625009368422,0.40639012551151182,0.21069272468994543,0.00608537320863,0.3562157184210526,0.12504111309755067
05CC011,930.3399283,0.036976441,3.74643048997,0.732745909689,8.77862264747,1.26537209529,10.579738536,0.437979729372,71.8533026933,0.0427864687412,462348527.8,0.00027618278760826391,0.945850715703,0.0,0.0136872166341,0.0394848264813,0.000977241181956,284.252384313,383.039399453,332.706429892,0.803507679187264,1.4624867293520336,0.22648629226709133,47.01491187368421,0.89504371377167502,0.43529344774838225,0.0125465424019,0.6227372421052632,0.3713644836868322
05CD004,1169.67824819,0.351454264177,10.0867979928,1.60655986006,30.7041611098,2.19601940322,27.072035732,1.93045554439,86.7674122657,0.154753827878,17025060830,0.00025861409582426465,0.518420481015,0.312042361083,0.139858983527,0.0138402923074,0.0158378820685,280.556885194,369.015873443,350.427733251,0.793484541612486,1.0707138490070054,0.24974419968569683,51.64850027,0.6751028323716104,0.38931824144208621,0.0105310660812,0.6457396894736842,0.1630996551052683
05CD006,884.4015777,0.036091507,3.86228750804,0.617682359794,9.97357876448,0.986278132669,15.0354510588,0.214971370387,75.7296629799,0.0353095981922,167946639.7,0.00014456517871137516,1.0,0.0,0.0,0.0,0.0,311.878653508,330.160966151,357.967539331,0.7887603517537847,1.212907843581862,0.2268916149347538,44.38842642210526,0.23486641576011463,0.1915466101863621,0.00419639548418,0.16524886842105266,0.5010735370301754
05CD007,863.9329091,0.037464611,4.76752909389,0.730242321879,11.5321392753,1.01571543237,11.8071059228,0.394551907395,82.715698748,0.0590899106464,483353462.3,0.00021218276858032029,0.961262596546,0.00645747525379,0.0322799282006,0.0,0.0,315.046441832,312.311347113,372.637192753,0.7821363254860341,1.2445499252062007,0.23058395743504692,45.81121687157895,0.48220668723171184,0.22360317614003805,0.00704377331527,0.4556747526315789,0.1889486001038004
05CD902,850.6396405,0.043317617,4.91838060728,0.69737642764,11.2792675081,1.01788534292,11.9169587794,0.405973711398,80.4613485709,0.0749679644643,813051868.1,0.00024346919790756825,0.930236651218,0.00566749723543,0.0609787280675,0.000733896614667,0.00238322686482,309.407093933,330.352419928,360.236172107,0.7820802020926717,1.229731265324135,0.22976831110950588,45.44591838210527,0.86873783539538474,1.6161887429150028,0.0243547726342,1.4138800394736841,0.34108920926113906
05CE001,1082.38608928,0.340084832507,8.42142366847,1.6652481999,25.3190887258,2.27463339717,24.566825696,1.78362213393,82.0669546837,0.174708975888,24557299229,0.00025649283871200543,0.649475461109,0.217369393023,0.112241464172,0.00960848966883,0.011305192028,291.173207686,356.484186076,352.34294354,0.7931050000644937,1.1612167014749126,0.24171576899734898,48.48742216947368,0.65164266048626096,0.37117096489590223,0.0101409512483,0.6049925,0.19349347779799178
05CE002,930.5567117,0.053441818,3.57543378466,0.923263750662,9.88891277759,1.18097126313,16.7358256318,0.31589184107,69.2741046397,0.110845974156,2303424455,0.00026548192020935357,0.999134522548,0.0,0.000396595762638,0.000140273772204,0.000328607917614,326.568050208,324.314699923,349.115125397,0.7967516264416513,1.3663478133996763,0.22507275036674956,41.40239337052631,0.45680593603340508,0.26310865059438293,0.007213419182,0.35024330526315794,0.42318590172843124
05CE005,969.9394659,0.068331469,3.10304989018,0.84165354587,8.24674088107,1.19073806431,14.7571560556,0.291550855969,65.9717544717,0.125230345538,3476912982,0.00028057140106794228,0.993400184817,0.0,0.0048210204256,0.000643234134637,0.0011355606232,305.830135634,326.057403184,368.111630028,0.7928285887714529,1.437026473705331,0.21760833973523064,37.60731770736842,0.76920543769232774,0.3584213466511616,0.011278267521,0.5596135263157894,0.4230741463834779
05CE006,1027.315334,0.037640233,3.53444895038,0.964986525097,11.0449599694,1.03606225624,13.5933692963,0.303650726275,69.7016532155,0.113382863074,708079512.4,0.00028208046161899442,0.998709902105,0.0,0.00042833792176,0.000861759973156,0.0,314.835216735,332.691648069,352.46719448,0.8119997172744252,1.1767236096560345,0.22312368726988155,39.47986678736843,0.5474146740176048,0.077247118178949817,0.00632087932765,0.27728040789473685,0.45683408568063305
05CE007,907.1560042,0.048007256,4.28078766737,0.689544960232,12.5083220617,0.933836123557,19.43989109,0.26465830768,70.1124299754,0.0960249495683,1055623867,0.00023746242436761705,0.995370508519,0.000349556446972,0.00427993503366,0.0,0.0,297.638314511,341.773883734,360.586690848,0.7958586701326518,1.4264149480101245,0.22615584106758818,42.30301959894737,0.38362994538018336,0.12139977925232347,0.0050377854669,0.31383402894736845,0.22011878105480007
05CE010,960.9039984,0.027711518,5.28273774872,0.582082424038,14.9923569775,0.794920737172,17.7388880762,0.278696602376,67.659741761,0.0266767812369,41651782.69,6.9799401345832816e-05,1.0,0.0,0.0,0.0,0.0,299.124087579,337.451184148,363.420134837,0.8032743047051738,1.2625412555830697,0.22824230428142675,46.81047177526315,0.016835891507235527,0.033671783014497463,0.000505093021298,0.010855076315789474,1.005969031843098
05CE011,910.3628752,0.038282654,4.68192899207,0.697134073835,16.2823506935,0.810186180375,21.2580291072,0.243042888155,65.88978684,0.0111033137319,55669868.6,0.0,1.0,0.0,0.0,0.0,0.0,293.138112196,336.793323039,370.069338448,0.7937157116488538,1.5884365123058621,0.22625186937182368,39.615384616315794,0.1149429632874302,0.0062982445636869311,0.00121225479392,0.031072836842105267,1.2879114830800544
05CE018,953.7035005,0.029127887,4.65370188048,0.640037241037,11.9157302768,0.919115367761,16.0646053877,0.296241964989,73.1168077171,0.0682005518919,194457982.8,0.00021496655374687125,0.975648140862,0.00189778791989,0.022454071218,0.0,0.0,293.342132894,349.997051742,356.660770189,0.8057274468533686,1.3650055681555053,0.22795174380233732,47.440011631052634,0.52965346245277733,0.43814737489706845,0.00965717480298,0.6840202184210527,0.19360803256190753
05CG004,914.6638159,0.058032658,3.94983020647,0.753360748755,11.491749092,1.03075204601,18.73461682,0.316233116023,66.2481174839,0.0299103793873,301524568.4,0.00021115922006970737,0.927994341261,0.0,0.0613358324106,0.0106698263281,0.0,288.45163374,333.851333819,377.690842192,0.7931836479276879,1.6210861220607007,0.23204969710277729,35.41561703473684,0.59827711572538489,0.39739787035810559,0.00988374966206,0.37387655000000003,0.6175672016166812
05CG006,986.4120723,0.042345079,3.50510803013,0.623694755305,11.35196317,0.938694582868,18.9749622972,0.254886793994,65.1160545923,0.0268545967299,114444065.8,0.00023170705354535128,0.893339415341,0.0,0.106660584659,0.0,0.0,327.920572094,291.28116029,380.795585283,0.7893047880875419,1.5463338221181513,0.23364918517814764,39.402883381052625,0.2703716504891221,0.21522502489406972,0.00490943208364,0.23863895000000002,0.5706869055095506
05CH007,758.7217778,0.052133727,2.87517015397,0.63319400131,3.96488060039,1.16819601753,12.0659021631,0.260146877018,59.3265612043,0.0675445161886,3788613805,0.00030770897687998008,0.0339970705041,0.0,0.966002929496,0.0,0.0,283.483203351,363.024669133,353.491916104,0.7405007773749913,1.6872592476428876,0.22756983123112706,37.16197886473684,1.1500043047828636,0.70909027126017155,0.0185575038991,0.8017252473684211,0.5826890306097202
05CH008,790.2427128,0.03374243,2.97571981238,0.636611198087,3.84118964879,1.08681151672,12.631238238,0.240159148476,63.1259560846,0.0475151806804,1546611312,0.00030012939716035078,0.0697518248855,0.0,0.930248175115,0.0,0.0,273.720807364,384.711187193,341.566758989,0.7661728837215593,1.7971543050719923,0.23302713924886728,39.14687746578948,1.2988419519160725,1.0106449223968352,0.0232685460899,1.1171073131578946,0.5368916593872592
05CJ006,749.496024,0.021884026,2.28912510193,0.652269796308,3.48786749364,1.08163900095,11.1874976167,0.278903313921,53.4251246183,0.0287962839372,578682776.9,0.00025253236069422441,0.673278691074,0.0,0.312880849806,0.0108589825342,0.00298147658522,282.922883834,362.170093489,354.905113532,0.6652449733279158,1.7484080066372063,0.2221574918643956,31.822537363684216,1.5710922148770616,0.45199953424562339,0.0203238055712,1.3222885894736844,0.1204915101336075
05CK001,761.0782507,0.046734026,3.22253880075,0.712531811783,6.03165280449,1.15265475013,13.9099401817,0.268334350679,56.7214897369,0.0182913740542,699438263.7,0.00029890055497315684,0.0,0.0,1.0,0.0,0.0,295.397383919,353.093954849,351.506765437,0.7234520906957003,1.825902771623726,0.2315877241536089,37.74310239210527,0.99406101868014574,0.5228470209192948,0.0151254438063,0.5568706210526316,0.6874039110184738
05CK004,962.650141756,0.323734802656,6.28985207419,1.74686822504,17.8820001122,2.49967389033,19.8285780546,1.67447182425,72.3197981321,0.222074214148,44382919223,0.0002675720476136089,0.525862418063,0.120271393373,0.341179304745,0.00581761167302,0.0068692721466,291.534104824,355.097796395,353.367786267,0.7751579031309423,1.3860985528942027,0.2304340330632515,42.55123911473684,0.83241876762454536,0.52540533203440598,0.0134512824668,0.7186185342105261,0.28274432612787365
05CK005,775.5668561,0.033769825,3.81517903132,0.836019541528,9.76606678265,1.14050914513,15.1276472276,0.317155821684,57.2418518833,0.0246577576899,575461985.9,0.00019327955820185524,0.00733671469705,0.0,0.992663285303,0.0,0.0,281.75903118,351.728551392,366.510432742,0.7137857833917223,2.0173342193596486,0.23570655327575066,35.633713188421055,0.5815660010504099,0.55765142217008634,0.0113272330385,0.41450101578947374,0.6564885007736744
05CK006,754.497211,0.033511115,3.47581586524,0.621787946618,7.90777296101,0.865141167794,14.9165048943,0.261187641744,58.1289739074,0.0179904618046,876788026.8,0.00020617682799295352,0.385315167716,0.0,0.614684832284,0.0,0.0,300.802389443,340.030175507,359.169971668,0.7197007758523323,1.7643754494795818,0.23118952169578305,36.68315169736842,1.1710901670754335,0.85927266399322444,0.020260509402,0.8247949,0.625486741634841
05EA001,715.186179374,0.0488472047464,3.81884842545,0.793952445521,6.62660856171,1.20778392986,4.05992006271,0.721917832634,88.9186837611,0.121445181074,3297455775,0.00026726145894018493,0.631733415943,0.259107192327,0.0719849556544,0.00924823306726,0.0279262030086,290.401311624,300.389581359,409.208737487,0.7872780594199449,1.256809929964897,0.22635252878114165,49.24212515421052,1.1253297293264442,0.56621366864278244,0.0167469571408,0.8520519157894736,0.2413945687948288
05EC002,656.581559,0.01211805,2.9023712513,0.619060028584,1.8892060286,1.00546128011,7.67324455504,0.319244914673,79.7359902255,0.190384175548,112544794.2,0.00019422453021046579,0.952000127957,0.0282465091729,0.0197533628701,0.0,0.0,244.369849131,435.564859207,320.067345572,0.784904424432283,1.4489061960472434,0.23347346049902792,50.62805001,0.060750368535073179,0.0,0.000607699079881,0.013060184210526312,0.7531419245693861
05EC005,655.7657522,0.038305361,3.47088450987,0.699763062218,4.84845153452,1.23222796215,4.51980309745,0.610649747616,71.6082539572,0.148717640941,1527377398,0.00026271174985533451,0.740116023841,0.11283834149,0.142313936119,0.0,0.00473169855014,256.596794709,431.446167929,311.95437113,0.7798287422389538,1.3406822295896843,0.23018191838217794,49.132244234210525,0.66153017513287615,0.34043523890754546,0.00990164924184,0.47711911578947364,0.1984297026368018
05ED002,646.3845236,0.034466678,4.41875610643,0.948581002081,11.8968155373,1.20407184798,9.21714773333,0.45477624363,70.6134784825,0.0936118332753,313444022.9,0.00023862054501775113,0.764565538824,0.154910208007,0.070102352823,0.0,0.010421900346,284.683074485,406.932664165,308.390629078,0.7902855033865681,1.2964246109555082,0.23027992594004099,50.20442985315789,1.2380245439540563,0.13898762104031159,0.0142058803786,0.7098965526315789,0.3468835668950219
05EE005,664.4372114,0.023417201,2.44321508263,0.628564504844,6.47646889364,1.40564383628,15.6906212566,0.216438445784,68.1287982083,0.0163570757365,114062244.1,0.00010611207743140377,0.984265637699,0.0,0.0157343623007,0.0,0.0,288.652162602,349.704064075,361.633830676,0.780277425380945,1.4503332051290088,0.23231717965628826,49.30668777210526,1.3410137930311194,0.5548492599249808,0.0189759591736,0.8711118552631578,0.6826874183178281
05EE007,658.9867016,0.046937154,3.3583041651,0.779728555612,6.6737406762,1.32994504639,14.9323420206,0.400686296751,68.1665664725,0.0460614637146,7532384075,0.00027336222360829809,0.957751500613,0.00626663531378,0.0316952164377,0.00100176312221,0.00328488451287,285.866712385,386.110298722,328.022354775,0.7717299427737426,1.5462861307596805,0.2324076060318078,47.09862180736842,1.6556313942902074,0.95409641545829682,0.0260318538329,1.2824905184210524,0.33649504738121244
05EE009,685.6574328,0.026602705,2.47121050527,0.665896263204,2.58189493742,1.29128021086,12.3218559632,0.320739417059,66.6569491591,0.018720483432,1856783003,0.00027581013210388369,0.987368180223,0.0,0.0123167513635,0.0,0.000315068413471,294.028560742,353.781732342,352.193022076,0.764001335926695,1.4735487197727453,0.23553401882623298,46.4954011231579,1.2488017690128024,0.53227384212073492,0.0179180472505,0.6731873631578947,0.51139983641206
05EF001,1028.32950611,0.54474942656,11.8721687849,1.78431419989,39.1949099376,2.4421327421,30.9790351919,1.91768070559,84.7296918089,0.285294627212,56322311093,0.00026750743977591409,0.413517047043,0.399793520062,0.133115178816,0.0371870822075,0.0163871718714,268.106466133,377.673366962,354.219245703,0.7364221204998987,1.0534594792935337,0.2682461227012513,54.382258619999995,0.97338714346637079,0.54443231340352038,0.0150367878573,0.8266269473684209,0.18663053340384375
05FA001,882.413183568,0.0443046043253,4.76278787226,0.831987919659,12.8748410301,1.20484476341,7.26107944245,0.70495057245,94.399740029,0.0522802820262,1251726721,0.00021025098775302289,0.510563215721,0.292476292711,0.118357771008,3.16360815262e-05,0.0785710844777,287.08501082,334.828566645,378.085783793,0.7882129167698878,1.1517944907664524,0.22207487261270564,50.486650364736846,0.56449373092757527,0.14439723026589224,0.00710845879286,0.47981701052631576,0.12456776834967677
05FA011,822.760895914,0.0731561548592,3.85470549499,0.833495720121,7.79690578439,1.43662357454,6.93506737737,0.593336249921,82.9992308256,0.134075466212,4569900288,0.00025069373021798376,0.821904540203,0.0919571672837,0.054379872121,0.00258979906704,0.0291686213249,308.338165532,316.08832022,375.572631404,0.778942533162143,1.2247194647978434,0.226765089441302,48.178577434210524,1.055266162407233,0.58772739716307665,0.0163413674154,0.8542101131578946,0.20514654655555004
05FA014,845.0687001,0.014807573,3.50928282085,0.650462369934,5.9238596294,1.10601118354,7.94856406817,0.313978572891,91.7590358241,0.0188536426579,67131086.76,0.00018585075232254648,0.99778683907,0.0,0.00221316093033,0.0,0.0,322.736812248,289.999092194,387.267029273,0.7771865083281675,1.1714147395039025,0.22539007726324348,47.013448446842105,0.8931248007044077,0.12926806325996282,0.0102612305644,0.6691031078947368,0.1793906252754515
05FB002,692.6194966,0.029825694,3.00470544383,0.763751284334,5.44746875895,1.46710253372,16.6641724477,0.35352763673,64.3097532697,0.0245777470537,3386505409,0.00028295065468307302,0.978742782002,0.0,0.0204703073443,0.000131018896486,0.000655891757662,294.270550764,376.157998688,329.570580392,0.7622203684439391,1.477121533917882,0.23329466982739408,44.915853524210526,1.0867829011882646,0.81254409303105468,0.0189874990423,0.9199522894736841,0.34999037755748424
05FC001,789.808033153,0.0847537592978,3.5488456769,0.874131883334,6.78032290572,1.54133929312,8.08788106764,0.54538832464,77.0672848635,0.155720801631,7130983555,0.00025845904008726651,0.871170107245,0.0602802063956,0.0457214992217,0.00233793511763,0.0204902520197,308.900831958,315.43963664,375.658296341,0.7768664005175545,1.2740286997481773,0.22872002125102878,47.45098523789474,1.1792171568151115,0.63886350009548365,0.0180485303863,0.9044592657894736,0.2676196602617268
05FC002,763.2811657,0.018655415,2.55657616167,0.576155207982,2.90093415174,1.15124976301,12.0306002573,0.217203067681,63.7359753815,0.0129640073629,85666088.61,0.00015436470306509626,0.78625224525,0.0,0.21374775475,0.0,0.0,287.785469062,377.082931243,335.130981721,0.7721426414320033,1.5135801561016722,0.23130816770850432,44.10075566842105,0.6507705676595551,0.01330191411881085,0.00661085982112,0.23216645263157895,0.6264884470972863
05FC004,768.6433913,0.036194042,3.24228406612,0.759209826459,6.23846898963,0.965047342206,13.1014037162,0.250006501704,66.5270924156,0.0149893504492,186584633.6,0.0002607940467677364,0.469315490118,0.0,0.530684509882,0.0,0.0,296.139128083,360.559592726,343.304116928,0.7723313060751605,1.4624880560735616,0.2319980412149845,42.57225538052631,0.89635949162123596,0.09724654861929577,0.0098320610687,0.3529004552631579,0.5040777791456962
05FC007,790.2448375,0.033570705,3.26736144253,0.666960126163,8.17460774052,1.01266534794,13.9184373289,0.287223260942,66.978722129,0.00911744963585,74435256.34,8.3779455850414801e-05,0.10996131528,0.0,0.89003868472,0.0,0.0,299.340737495,336.329327246,364.321591034,0.7706073328751389,1.439745322400162,0.2350033818203582,41.99420289842105,1.0092107291823487,0.0011776087855108045,0.0100791258478,0.4593364578947368,0.5670403022379685
05FD001,709.2327109,0.059968359,4.07491477127,0.77264336192,8.75660078892,1.1847293985,19.146759969,0.374171190671,63.5163925242,0.0252305351841,3318109990,0.00026129501375506516,0.430417298205,0.000448360676192,0.565516534283,0.000411471957522,0.00320633487796,273.599836278,431.496767374,294.903907418,0.7598169298164238,1.4568275645111313,0.23614633254909867,42.913607147368424,1.3111185833259751,1.11988352006548,0.024310454827,1.3914679131578946,0.30576131661599465
05FE002,686.7926897,0.027519747,3.4324888908,0.802494467695,7.09845846983,1.27518572032,24.5172134365,0.18657747943,65.7159365303,0.0131090157121,1051749754,0.00024962189550780967,0.989485682404,0.0,0.00967741659443,0.0,0.0008369010018,295.363938323,402.992165193,301.644277094,0.7673766647151948,1.544701709506255,0.23615055522857895,45.85929306736843,1.2419721732951412,0.76200185078801552,0.0200613232589,0.909205197368421,0.4971261960525838
05FE004,733.9354879,0.0958381497782,3.74878537001,0.885656751912,7.97486197017,1.48046594115,15.0746731781,0.528859283051,68.4475293939,0.130648814658,24805689090,0.00026669430246977545,0.765160766549,0.0176363880312,0.208173126497,0.00114568130359,0.00788403761936,292.893724946,371.843766523,335.262183797,0.7684888390389889,1.4168722369505609,0.2300428097641331,45.05714703473684,1.2735736259459429,0.78369820173385774,0.0204879531549,1.0470552815789473,0.29860946986571074
05FF001,718.958585179,0.106276486782,3.72300017991,0.844298767352,7.9915640681,1.41251931395,15.5984774321,0.470285587398,66.2435607244,0.12081822922,46260065257,0.00026633052211533692,0.706138364819,0.00967041627407,0.275648235439,0.00135996217429,0.00718302129385,282.001286379,391.28369062,326.714614176,0.7616630275211809,1.4970030802350354,0.23164198390398114,44.30754173842106,1.3672512896710547,0.93582939482209182,0.0229260359659,1.1335718815789475,0.36480179637906307
05FF003,647.3519675,0.03717086,2.49486860528,0.629418811987,3.27342643114,1.08424579618,13.0521627089,0.191225093103,69.9466576858,0.0319192626687,390841640.7,0.00027684590692704638,1.0,0.0,0.0,0.0,0.0,295.131766722,388.977011922,315.883463281,0.7758469681939584,1.4318042281636303,0.2351345634484655,48.694707921578946,0.36220248391543364,0.14106833584081452,0.00505732381226,0.25428264473684203,0.4095464093435411
05GA003,761.8690769,0.027372169,3.50044667032,0.744274762407,6.88459517975,1.41019311429,17.3792461479,0.331488745264,61.6887637654,0.0125491315449,1414366672,0.00024560129779426805,0.57282219988,0.0,0.426963997098,0.00021380302124,0.0,260.554415052,413.745703705,325.698079049,0.7583692035101902,1.6965442320184914,0.23666288033768548,41.04833414631579,1.0673363395702244,1.1087357516496679,0.0217303728164,0.8099919815789475,0.784890496440503
05GA008,798.6465977,0.044760708,3.29863576176,0.669510549174,5.02330677837,1.24146380229,14.4440170209,0.321843874348,65.9461225772,0.0848698938181,5228992365,0.00026947023116754041,0.263316650032,0.0,0.726452370662,0.00234457790971,0.00788640139649,266.976429246,399.980262388,333.044953971,0.7693490563562568,1.509153372059149,0.2329963502330859,41.17851291473685,1.2402390340279568,0.75289390735015749,0.0200184495814,0.844220047368421,0.5656644592722039
05GA010,676.93825,0.027210079,3.48822520078,0.708817665117,9.02950732245,1.07647941126,19.4746539282,0.365106179247,64.2181520994,0.020911352813,988087745.4,0.00026082398684957421,0.772985990489,0.0,0.226238891262,0.000775118248797,0.0,274.043446037,436.423095669,289.534073461,0.7404062546564081,1.5600203499559642,0.23944791640921745,43.54008747315789,1.7902157522277189,1.5470551289934935,0.0333093510501,1.7383669052631578,0.4523028033026389
05GA012,803.850652,0.04187891,3.19619572564,0.656933999775,4.58379957416,1.22429983669,14.5423341346,0.32354086951,66.4941583926,0.0856056858929,4650891023,0.00026889241325707934,0.295476126479,0.0,0.693021112777,0.00263602514809,0.00886673559576,264.416927526,402.371716658,333.213271167,0.7722258066409315,1.5509305409293028,0.2326573359065924,41.561798108421044,1.2763604466755991,0.80226270833175339,0.0208886092869,0.8852626947368422,0.5592782296393916
05GG001,798.249335202,0.491561907315,6.67431573746,2.06133206586,19.4984929305,3.14523398337,19.7027162177,1.91523171528,75.5567116257,0.241535907562,1.5105E+11,0.00027091747558981104,0.614473614318,0.190830361118,0.167288643042,0.0146765773195,0.0127308042025,281.48578644,380.873102183,337.6406053,0.745030346291049,1.2976526857721296,0.24275904161255796,49.16469359052632,1.4765545841308849,0.94232744829562898,0.0240227479931,1.2456919947368423,0.30765743848205074
05HA003,1025.12917942,0.111109134204,6.17255890753,0.676879280856,21.538277284,0.937794814022,21.2067094204,0.570179265071,64.5723777859,0.0798386090658,254480794,0.00023855047842238954,0.836480923482,0.0610031263704,0.102515950148,0.0,0.0,314.279982282,290.235552318,395.492137659,0.588406356162874,1.6111777907705045,0.279096018444187,37.65760555263158,0.029278150573564071,0.00034444883027688692,0.000296187107595,0.014238366315789473,0.31874299200818124
05HC005,661.482885504,0.0431506771537,3.7838065486,0.653228724239,8.51718306768,1.01272879257,21.1706320511,0.218765208628,69.2260366741,0.0582395124021,183485816.4,0.00025860583054976765,1.0,0.0,0.0,0.0,0.0,375.455032267,223.795324368,400.751388882,0.6384723477353317,1.9308222651561362,0.23702865555969535,36.14578209578948,1.7890770669859557,0.1528717387008143,0.0190859752718,0.6494461657894738,0.7683711344721791
05HD036,976.074568707,0.0775198659386,4.46038527177,0.940255834505,10.8295774041,1.34617293577,23.6155153674,0.418272035761,71.3826645997,0.0384669669815,1430029491,0.00026156767360395233,0.815890036112,0.0,0.184109963888,0.0,0.0,299.83413234,303.476059219,396.690474897,0.6050804440077401,1.6714337760649287,0.2747286607138666,37.46276469631579,1.1311631475067281,0.36863634816853558,0.0150442168677,0.5761018447368421,0.5590805341543759
05HD039,897.293719267,0.100267337799,4.14302357942,0.897119818461,10.6530665279,1.23078359257,21.1256712491,0.37549014105,69.2381115783,0.038223326767,3704290076,0.00026141852695137367,0.920074587884,0.0,0.0772366039432,0.00255931194499,0.000129496228088,294.837342459,293.568774728,411.595085123,0.6189543777173427,1.6957191748074363,0.26420450816679636,37.76417625526315,0.88164606933018641,0.40875930542712113,0.0129812477313,0.5902620421052631,0.43915953612986974
